CODEFLD_ID,CODE_ID,LANG_ID,CODE_DESC,FIELD_ID,ENTITY_ID,FIELD_NAM,FIELD_NODE,CODEFLD_ID_1,CODE_ID_1,DISPLAYCOD,ENTITYGRP,SETID,CODEFLD_ID_2,CODE_ID_2,INACTIVE_DT,ALT_DT_1,ALT_DT_2,MAJ_COV,LONG_DESC,SH_DESC,LMOD_USR,LMOD_DT,LMOD_TIM,LONG_DESC2,LONG_DESC3,LONG_DESC4,LONG_DESC5,LONG_DESC6,LONG_DESC7,LONG_DESC8,LONG_DESC9,LONG_DESC10,LONG_DESC11,LONG_DESC12,LONG_DESC13,LONG_DESC14,LONG_DESC15
3487,DSLF,1,Debris-Split Load-Eq Failure,3487,43,SpecialAnalysis#1,,3487,DSLF,DSLF,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,DSLH,1,Debris-Split Load-Human Error,3487,43,SpecialAnalysis#1,,3487,DSLH,DSLH,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,EF,1,Emergency/Forced Entry,3487,43,SpecialAnalysis#1,,3487,EF,EF,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,EFE,1,Elevator-Failure of Equipment,3487,43,SpecialAnalysis#1,,3487,EFE,EFE,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,EL,1,Employers Liability,3487,43,SpecialAnalysis#1,,3487,EL,EL,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,EM,1,Elevator-Maintenance,3487,43,SpecialAnalysis#1,,3487,EM,EM,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,EOCA,1,Errors/Omissions-Contracts/Agr,3487,43,SpecialAnalysis#1,,3487,EOCA,EOCA,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,EOCM,1,E&O-Council Members Only,3487,43,SpecialAnalysis#1,,3487,EOCM,EOCM,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,FARR,1,False Arrest (Personal Injury),3487,43,SpecialAnalysis#1,,3487,FARR,FARR,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,FPL,1,"Falling Parking Lot,Barrier/Dr",3487,43,SpecialAnalysis#1,,3487,FPL,FPL,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,GB,1,Golf Courses-BI/PD-Ballls,3487,43,SpecialAnalysis#1,,3487,GB,GB,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,GCO,1,Golf Courses-BI/PD-Other,3487,43,SpecialAnalysis#1,,3487,GCO,GCO,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,HRS,1,Horses,3487,43,SpecialAnalysis#1,,3487,HRS,HRS,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,MC,1,Manhole Cover,3487,43,SpecialAnalysis#1,,3487,MC,MC,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,MLP,1,Malpractice,3487,43,SpecialAnalysis#1,,3487,MLP,MLP,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,MO,1,Miscellaneous/Other,3487,43,SpecialAnalysis#1,,3487,MO,MO,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,PCC,1,Pursuit/Car Chase,3487,43,SpecialAnalysis#1,,3487,PCC,PCC,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,PGDI,1,Playground Equip Design/Instal,3487,43,SpecialAnalysis#1,,3487,PGDI,PGDI,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,PGEM,1,Playground Equip-Maintenance,3487,43,SpecialAnalysis#1,,3487,PGEM,PGEM,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,PGFE,1,Playground Equip-Eq.Failure,3487,43,SpecialAnalysis#1,,3487,PGFE,PGFE,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,PID,1,Persoal Injury-Discrimination,3487,43,SpecialAnalysis#1,,3487,PID,PID,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,PIL,1,Personal Injury-Libel,3487,43,SpecialAnalysis#1,,3487,PIL,PIL,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,PIS,1,Personal Injury-Slander,3487,43,SpecialAnalysis#1,,3487,PIS,PIS,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,PIW,1,Personal Inj-Wrong Dismissal,3487,43,SpecialAnalysis#1,,3487,PIW,PIW,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,POLE,1,Pollution-Failure of Equip,3487,43,SpecialAnalysis#1,,3487,POLE,POLE,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,POLH,1,Pollution-Human Error,3487,43,SpecialAnalysis#1,,3487,POLH,POLH,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,POLO,1,Pollution-Other,3487,43,SpecialAnalysis#1,,3487,POLO,POLO,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,PTH,1,Pot Hole,3487,43,SpecialAnalysis#1,,3487,PTH,PTH,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,RSCO,1,Road/Sidewalk-Construction,3487,43,SpecialAnalysis#1,,3487,RSCO,RSCO,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,RSDI,1,Road/Sidewalk-Disrepair,3487,43,SpecialAnalysis#1,,3487,RSDI,RSDI,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,RSWE,1,Road/Sidewalk-Weather Condit,3487,43,SpecialAnalysis#1,,3487,RSWE,RSWE,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,SFHI,1,Slip&Fall-Hall/Inside Entrance,3487,43,SpecialAnalysis#1,,3487,SFHI,SFHI,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,SFI,1,Slip&Fall-Sidewalk Outside Ent,3487,43,SpecialAnalysis#1,,3487,SFI,SFI,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,SFO,1,Slip&Fall-Hallway/Other,3487,43,SpecialAnalysis#1,,3487,SFO,SFO,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,SFPL,1,Slip&Fall-Parking Lot/Drive/Rd,3487,43,SpecialAnalysis#1,,3487,SFPL,SFPL,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,SG,1,Sewer Grate,3487,43,SpecialAnalysis#1,,3487,SG,SG,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,TCL,1,Traffic Control-Lights/Signs,3487,43,SpecialAnalysis#1,,3487,TCL,TCL,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,TCP,1,Traffic Control-Police Pt.Duty,3487,43,SpecialAnalysis#1,,3487,TCP,TCP,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,TCPD,1,Tenant-Contents Prop. Dmg,3487,43,SpecialAnalysis#1,,3487,TCPD,TCPD,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,TCTD,1,Tenants-Contents-Theft/Disappr,3487,43,SpecialAnalysis#1,,3487,TCTD,TCTD,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,TFO,1,Trip&Fall-Other,3487,43,SpecialAnalysis#1,,3487,TFO,TFO,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,TFPL,1,Trip&Fall-Parking Lot/Drive/Rd,3487,43,SpecialAnalysis#1,,3487,TFPL,TFPL,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,TFS,1,Trip&Fall-Stairs,3487,43,SpecialAnalysis#1,,3487,TFS,TFS,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,TFSW,1,Trip&Fall-Sidewalk/Curb of Bld,3487,43,SpecialAnalysis#1,,3487,TFSW,TFSW,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,TLL,1,Tenants Legal Liability,3487,43,SpecialAnalysis#1,,3487,TLL,TLL,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,TREE,1,Trees-BI/PD,3487,43,SpecialAnalysis#1,,3487,TREE,TREE,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,UVTP,1,Unlicensed Vehicle-T/P-BI/PD,3487,43,SpecialAnalysis#1,,3487,UVTP,UVTP,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,VC,1,Vehicle Counter,3487,43,SpecialAnalysis#1,,3487,VC,VC,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,WMR,1,Water Main Repairs,3487,43,SpecialAnalysis#1,,3487,WMR,WMR,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,WS,1,Water Shut Off,3487,43,SpecialAnalysis#1,,3487,WS,WS,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3487,WSB,1,Sewer Back-up,3487,43,SpecialAnalysis#1,,3487,WSB,WSB,20,,,,,,,20,GENERAL LIABILITY,GL,51,18-SEP-11,1367909500,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY,GENERAL LIABILITY
3784,NA,1,N/A,3784,43,SpecialAnalysis#100,,3784,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3784,Y,1,YES,3784,43,SpecialAnalysis#100,,3784,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
3784,N,1,NO,3784,43,SpecialAnalysis#100,,3784,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
3787,NA,1,N/A,3787,43,SpecialAnalysis#101,,3787,NA,NA,,,,,,,,,,,,,,,,,,,,,,,,,,,
3787,Y,1,YES,3787,43,SpecialAnalysis#101,,3787,Y,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,
3787,N,1,NO,3787,43,SpecialAnalysis#101,,3787,N,N,,,,,,,,,,,,,,,,,,,,,,,,,,,
